RegionID,Neighborhood,State,City,Metro,County,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
116415,Mar Vista,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1659165.5,1628132.0,1589998.5,1558102.5,1536817.0,1522126.0,1520752.5,1532621.5,1554624.5,1579144.5,1601121.0,1617546.5,1626767.5,1632910.0,1640036.5,1643325.0,1636292.0,1617679.5,1611064.0,1625211.0,1660843.5,1697410.5,1730447.0,1756379.0,1765372.5,1761481.5,1748558.5,1747960.0,1759570.5,1778094.5,1800918.5,1820786.5,1839021.5,1855506.0,1875262.5,1900062.0,1926508.5,1954305.0,1982473.5,2002388.0,2018761.0,2028040.5,2039003.5,2038947.0,2032053.0,2025199.5,2027945.0,2031834.5,2008266.0,1968774.5
268002,Arleta,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,556084.0,549990.5,542563.0,537461.5,534482.0,532951.5,534651.5,539819.5,547454.0,554961.5,562128.5,568869.5,573303.5,575488.0,576272.5,577305.0,576890.5,574706.5,575051.0,580159.0,589782.0,600760.5,612503.5,624776.0,632664.0,636208.5,635747.0,637131.5,640993.0,647584.0,655496.0,659808.5,661520.0,662113.0,664392.5,667439.0,674511.0,685999.0,700825.0,712374.0,721058.5,726534.0,730951.5,733543.5,735605.5,736904.0,737658.5,735736.0,726523.5,714089.0
268588,West Hills,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,720100.5,712708.0,703759.0,697844.0,694193.5,692442.5,693667.0,698851.0,706711.5,714931.0,722533.5,729494.5,734125.0,737200.5,739704.5,741311.0,740246.0,736050.5,735531.0,741386.5,753933.5,768885.5,785165.5,801388.5,811901.5,816796.0,818168.5,823065.0,832098.5,844332.5,858086.0,868371.0,875350.5,880462.5,887571.5,896458.5,908351.5,922807.5,940458.5,956169.5,969837.5,976632.5,979385.0,976860.5,973309.0,969756.0,967178.5,962819.0,950562.5,934783.5
273594,Edenvale - Seven Trees,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,863954.0,855485.5,847065.0,840601.5,835085.5,829138.0,825547.5,824352.5,826649.5,828745.0,830314.0,831795.5,833860.0,837375.5,842085.0,844841.5,842875.0,836369.5,832518.5,835603.0,845751.5,858708.0,873396.5,888270.0,901505.5,912310.5,920321.0,928258.5,936066.5,945002.5,952261.0,955933.5,956658.0,957417.0,961615.5,969934.5,986263.0,1007882.5,1031803.5,1051034.0,1063322.0,1066666.0,1063266.5,1055940.5,1048186.0,1040485.5,1035267.0,1030556.5,1021534.5,1009461.0
116035,La Sierra,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,426005.0,427480.5,429081.0,430174.0,430011.0,429703.0,430200.5,431204.0,432668.0,433963.0,436355.0,438566.5,440458.5,441543.5,442881.5,444126.5,444325.0,443586.5,443478.5,445376.5,449398.5,454620.0,461047.0,468084.5,475202.0,482165.5,488777.0,495275.5,501632.5,507949.5,513859.5,518424.0,521089.0,523595.0,527084.5,532520.5,539601.5,547805.0,556974.0,565890.0,573562.0,578438.0,580290.5,579341.0,577474.0,575855.0,574579.0,572518.5,568752.0,564757.5
275470,Southeast Anaheim,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,631498.0,626833.5,622541.0,621755.5,622910.0,624782.0,626615.5,629553.5,633686.0,638992.0,644213.0,649281.5,653087.0,656293.0,658933.0,661570.0,662121.5,661125.0,660502.5,663670.5,670576.0,679614.5,689496.0,700099.5,708706.5,715082.0,718668.5,723465.5,729828.5,738061.5,744112.5,747007.0,747626.0,750958.0,757937.5,768076.5,782182.0,799039.5,816661.0,831380.5,841352.5,846824.0,846777.0,843947.5,839626.5,836171.5,832434.0,827432.0,819154.5,811315.5
343237,Otay Ranch,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,561465.5,563128.5,565705.5,567875.5,569423.0,570671.0,571149.5,571384.0,570931.5,571222.0,573098.5,576731.0,581028.5,584662.5,588185.0,591878.0,595008.0,597900.0,600901.5,605543.5,611773.5,619324.5,628580.5,638461.0,648676.5,658560.5,668717.0,679632.0,691852.0,703725.0,714355.5,722563.0,729572.5,736116.5,743895.0,753374.0,766396.0,781989.0,799294.0,815361.0,827467.5,834475.0,834613.0,828181.0,817800.0,807612.5,799716.5,792454.0,785881.0,781984.0
46087,La Jolla,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1660992.5,1644112.0,1628276.0,1622888.5,1622752.5,1626309.5,1625966.0,1632862.5,1641942.5,1649375.0,1652079.5,1652936.5,1658697.5,1666892.5,1674302.5,1684687.0,1690668.5,1697859.5,1708743.0,1734789.0,1774645.5,1816251.0,1859001.5,1896352.5,1926529.5,1950133.0,1973839.5,2007412.0,2054897.0,2103783.5,2152660.0,2189297.5,2218249.5,2246128.5,2278751.5,2323183.0,2381271.0,2457121.0,2546914.0,2632707.5,2694598.5,2724202.0,2716139.0,2680192.5,2630228.0,2591859.0,2570960.0,2556272.5,2531048.0,2511991.0
20265,Rubidoux,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,388502.0,389337.0,390343.0,391354.0,391703.5,392145.0,393050.5,394438.5,396298.0,398224.0,401056.5,403826.0,406536.0,409028.5,411972.5,414285.5,415367.5,415230.0,415879.5,418244.5,422573.0,428114.0,434670.5,441882.5,448927.5,455667.5,462323.5,469661.0,477082.5,484056.0,489880.0,494280.0,497191.0,499717.5,503220.5,508023.0,515580.0,525185.5,536862.0,548037.0,557465.5,564032.5,567057.5,566540.5,563820.5,560622.0,557417.5,553396.0,548312.0,544476.5
417703,Corona Valley,CA,Eastvale,"Riverside-San Bernardino-Ontario, CA",Riverside County,577257.0,577477.0,578057.0,578764.0,578387.0,578079.5,577737.0,577585.5,577403.0,577818.0,579267.0,580604.5,582482.0,584544.5,587438.0,589034.5,589962.5,590327.5,591989.0,595013.5,599551.0,604758.5,611418.0,619121.0,627146.5,634226.0,641829.0,651006.5,662616.5,674713.0,685866.0,695010.5,702760.5,710493.0,719296.5,729094.5,741338.5,755462.0,772176.0,788463.5,802441.0,812161.5,816273.5,815498.5,810499.5,805779.0,800962.5,795843.5,790016.5,785946.0
274800,Northwest Anaheim,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,540481.0,536517.0,532766.0,532235.0,533354.0,534909.0,536754.0,539819.0,543944.0,548685.0,552937.0,556815.0,558903.0,560160.0,561271.0,563256.0,563871.0,562953.0,562291.0,564932.0,570948.0,578785.0,587465.0,596620.0,604535.0,611369.0,616550.0,622747.0,629560.0,637570.0,643483.0,646601.0,647586.0,650852.0,657028.0,665743.0,677520.0,691586.0,706933.0,720139.0,729778.0,734901.0,735255.0,733582.0,731628.0,730510.0,728388.0,724027.0,717019.0,710112.0
268441,Riverview West,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,601072.0,596247.0,591198.0,590235.0,591316.0,592836.0,593971.5,595928.0,599573.5,604509.5,610038.0,615584.0,619307.5,622284.0,624924.5,628417.5,629851.5,628774.5,627934.0,630521.5,637308.5,646655.0,657555.5,668348.5,676500.0,682426.5,686129.5,690963.5,696387.5,703634.5,709294.0,712260.5,712953.5,716770.5,724215.0,734684.5,747892.5,763498.5,780234.0,793653.0,801414.5,804103.0,801901.0,798434.5,794293.0,792225.0,790263.0,787027.0,778695.5,769932.0
117954,Sawtelle,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1029369.0,1016568.0,999764.0,985298.0,975430.0,969646.0,969588.0,974056.0,982383.0,991275.0,1001250.0,1010927.0,1016360.0,1018066.0,1015669.0,1011971.0,1004342.0,996294.0,994333.0,1000696.0,1014751.0,1031536.0,1049487.0,1064783.0,1070591.0,1068929.0,1062090.0,1059773.0,1062197.0,1067513.0,1085650.0,1112047.0,1145781.0,1172030.0,1192918.0,1210444.0,1225987.0,1240273.0,1253316.0,1264801.0,1274837.0,1283250.0,1288585.0,1285409.0,1276258.0,1269166.0,1267203.0,1263534.0,1247550.0,1232098.0
403253,Otay Mesa West,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,478735.0,478336.0,479406.0,481459.5,483430.5,485109.5,487142.0,489742.0,491740.0,493511.0,495718.0,498935.0,501969.0,505514.0,508735.5,512756.0,515213.0,516850.0,517768.5,520241.5,525049.5,532121.0,540659.0,549970.5,559372.5,568613.0,577378.0,585794.0,594025.5,602142.0,606592.0,604360.0,597828.0,593070.0,593665.5,596608.0,606738.5,622765.0,643415.0,659508.0,669142.0,674218.5,675459.0,674214.5,670555.0,665912.0,661283.5,656549.5,650792.0,646310.5
21056,Venice,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2335401.5,2293059.0,2235591.5,2187038.5,2153584.0,2132836.5,2130050.5,2145664.0,2175086.5,2207931.5,2235467.0,2254899.0,2257575.5,2252037.5,2242555.0,2232123.0,2208511.5,2170437.5,2146630.0,2150776.5,2188814.0,2244016.5,2304524.0,2351284.0,2360807.5,2346531.0,2316072.0,2304188.0,2305387.0,2320651.5,2346185.5,2374497.0,2408988.5,2442357.0,2479528.0,2522744.5,2549496.5,2559529.5,2557660.5,2558979.5,2569474.5,2577416.5,2588504.0,2583964.5,2571503.0,2555763.5,2552624.0,2556352.0,2531584.5,2491464.0
275306,Santa Teresa,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1014622.0,1003357.0,990876.5,980554.5,972762.5,965137.0,960180.5,957277.5,958752.0,960378.5,961909.5,963303.5,965705.0,969957.5,975462.0,978337.0,975900.5,969845.0,966976.0,971409.5,982594.5,997536.0,1016359.0,1035758.5,1052398.0,1063890.5,1073066.0,1084306.0,1098509.5,1114437.0,1128436.0,1138428.0,1145951.5,1153812.0,1166080.5,1182910.5,1208013.0,1236791.5,1267436.5,1290447.0,1303028.0,1301709.0,1291603.0,1277816.0,1264122.0,1254445.5,1249613.5,1246609.0,1235315.0,1218811.5
272875,Bay Terraces,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,482986.0,484951.0,488886.0,492489.0,494370.5,495287.0,496419.0,498557.0,500660.5,502657.5,505025.0,507747.5,511060.5,514778.0,519007.0,523627.0,526867.5,529437.5,531691.5,535633.0,541388.0,548748.5,557625.5,566930.5,576206.5,584984.5,593406.5,601641.0,609592.0,617198.5,621242.0,619586.5,614783.0,611715.5,613339.0,616788.5,626319.0,640588.0,659338.5,674587.0,684387.0,689725.0,691036.0,689646.0,685692.5,681245.5,677196.5,673009.5,667872.0,664445.5
259606,Mountain View,CA,El Monte,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,537856.5,533213.0,527189.5,522650.5,519316.0,517054.0,516893.0,519515.0,524556.5,530147.0,535531.5,539959.5,542875.0,543775.0,543731.5,543676.0,542852.5,541679.5,542199.0,546456.5,553734.0,561821.5,570626.5,579730.5,586657.5,591486.0,594037.0,598032.0,603350.5,609925.0,617103.5,622929.5,628138.0,633328.0,640231.5,648399.5,657460.5,667333.5,677619.5,686907.0,694199.5,699512.0,702917.0,703931.5,703203.0,702317.5,701240.0,699407.0,693037.5,684930.0
118229,Southridge Village,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,421678.5,422931.5,424705.5,426405.0,426987.5,426820.0,426970.0,427796.5,429668.5,432147.5,435095.0,438293.0,441304.0,444030.0,446210.5,448146.0,449251.0,449154.0,448269.5,448525.0,451130.5,456266.5,462959.0,470246.5,476754.5,482481.5,487304.5,491936.5,496627.5,501599.5,506703.0,511532.0,516390.5,521510.5,527266.0,533311.5,539780.5,546211.0,552400.5,558026.0,562848.0,566599.0,567728.5,566182.5,562595.0,559436.0,556825.0,554711.5,552075.5,550108.5
275989,West Side,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,508202.0,503175.5,496832.5,492545.5,490032.0,488160.5,489635.0,493828.0,500419.0,506885.5,512964.0,518711.0,522286.0,523761.0,523886.0,524650.5,524896.5,524308.5,525873.5,531052.5,539941.0,549980.0,560880.5,572055.5,579784.5,584802.5,586478.0,589236.0,592894.5,598196.0,604172.0,607976.5,610877.0,613188.5,617416.0,622289.0,630774.5,642171.0,655881.0,667437.5,676006.0,681535.5,685160.0,687054.0,687994.0,688072.5,687825.5,685783.5,677524.0,666690.0
787940,MacArthur Park,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,542659.0,539219.0,534292.0,529479.0,526104.0,523268.0,522462.0,523447.0,526240.0,529635.0,533097.0,536978.0,539488.0,540641.0,541156.0,541934.0,542036.0,541209.0,540809.0,543075.0,547307.0,553315.0,561059.0,568742.0,573742.0,575409.0,575798.0,577588.0,580518.0,584370.0,594576.0,610724.0,630285.0,646824.0,659910.0,670982.0,677215.0,679076.0,678778.0,679379.0,682618.0,686919.0,689885.0,689006.0,685334.0,682551.0,681689.0,680574.0,679759.0,676475.0
403192,Harvard Heights,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,687950.0,678676.0,667719.0,661089.0,658358.5,657618.0,660990.5,670017.0,683120.0,695708.5,706784.5,716832.5,724079.0,727987.5,731003.0,733037.5,731779.0,726143.5,725477.5,732527.0,747039.5,761124.5,774642.0,786943.0,793278.0,796558.5,796905.5,802533.5,810684.0,819758.5,833744.0,849458.0,866403.5,879841.0,891766.5,903262.0,911502.5,917767.0,922916.0,925853.5,929699.0,933810.5,941361.0,944489.0,944059.5,941416.5,942086.0,941093.0,929611.5,910577.0
761966,Moneta Gardens,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,498714.0,495688.0,491595.0,487887.0,485767.0,484118.0,484957.0,487962.0,493272.0,498715.0,504179.0,509032.0,512222.0,513980.0,515087.0,516142.0,515978.0,514801.0,515974.0,521295.0,530618.0,540377.0,549854.0,558890.0,564235.0,567081.0,568088.0,572224.0,579139.0,587425.0,596918.0,604716.0,611226.0,616563.0,622025.0,627279.0,633441.0,641265.0,650874.0,660152.0,667212.0,672444.0,675665.0,676933.0,676647.0,675476.0,674672.0,673301.0,668887.0,662005.0
275126,Ramona,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,377382.0,378305.0,378855.0,379447.0,379171.0,379055.0,379493.0,380704.0,382622.0,384233.0,386407.0,388229.0,390274.0,391955.0,393861.0,395481.0,396139.0,396131.0,396714.0,399198.0,403304.0,408766.0,415042.0,422255.0,429131.0,435796.0,441837.0,447920.0,453971.0,459962.0,465638.0,470150.0,472901.0,475298.0,478837.0,484293.0,490984.0,498102.0,505677.0,513377.0,520304.0,525293.0,527897.0,528226.0,526801.0,525111.0,523446.0,521845.0,519554.0,516922.0
268284,Meadowview,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,281938.0,283539.5,285194.0,285920.0,286607.5,287616.5,289145.5,291042.0,293109.0,295362.5,297911.5,300114.5,301819.5,302538.5,303224.5,304502.0,305611.0,306403.5,307303.0,309887.0,314210.0,319672.5,325913.5,332614.0,339550.5,346117.0,352085.0,357473.5,362365.0,366834.0,369813.5,370898.5,370616.5,370728.5,372263.5,375173.0,380273.5,386943.0,394621.5,401341.0,406226.0,409396.0,409849.5,408199.5,404761.5,401010.5,397229.5,393522.5,388510.5,384323.0
5994,Mira Loma,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,485358.0,486975.0,488539.5,489564.0,489339.5,489180.5,489822.0,490709.5,493071.0,495741.0,499483.0,502460.0,505401.0,508668.0,512646.0,515422.5,516362.5,515677.5,516423.0,519412.5,525198.5,532164.5,540046.5,548373.5,555674.5,562420.0,568904.5,577117.5,586390.0,595636.0,603825.0,609787.5,613850.0,616654.0,620806.0,626231.0,635556.0,647638.5,662719.5,676901.5,688225.0,696438.0,700263.0,700898.5,698633.5,697138.5,695663.0,692983.0,687791.5,682895.0
268540,University Park,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,722438.0,717090.5,711275.5,706905.0,703801.5,703236.0,708623.5,719894.5,733056.0,743962.5,754051.5,762932.5,769600.5,775039.0,781527.0,786125.0,784651.0,777107.0,773125.0,776259.5,788134.0,802642.5,816137.0,826213.5,828313.5,826408.5,823684.5,827327.5,834221.0,841460.0,852264.0,862666.5,873290.0,881803.0,891628.5,901183.0,905453.5,904911.5,902897.0,901090.5,903941.5,906448.5,911018.5,911731.0,910614.0,907704.5,906930.5,904534.5,899071.5,887050.0
268489,South Natomas,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,314904.0,316341.0,318282.0,319986.0,321532.0,322901.0,324062.0,325207.0,326317.0,327588.0,329180.0,330602.0,332060.0,333335.0,335191.0,337513.0,339395.0,340745.0,341897.0,343835.0,346690.0,350451.0,355231.0,360716.0,366580.0,372341.0,377896.0,383147.0,388319.0,393280.0,397998.0,401457.0,403930.0,405749.0,408020.0,411135.0,416286.0,423312.0,431292.0,438211.0,443569.0,447290.0,448613.0,447741.0,445176.0,442336.0,439108.0,435748.0,431214.0,427732.0
268409,Pocket,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,495266.5,495873.5,496933.0,497877.0,498538.5,498591.5,498693.5,499303.0,501193.5,504012.5,507824.5,510970.5,513196.5,515456.5,518962.5,522883.5,524172.0,523595.5,522793.0,524627.0,529005.5,535519.0,543633.5,552258.5,560544.5,568139.5,575000.5,581974.5,588914.5,595827.5,601354.5,603210.5,602386.0,601147.5,602163.0,604670.5,611030.0,620996.0,633562.5,644182.5,651787.5,655784.0,656134.5,653222.0,648315.0,643641.5,639370.5,634859.5,627812.5,621886.5
268581,West Adams,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,756016.0,747172.0,736285.0,727065.0,721947.0,719671.0,724945.0,735963.0,750194.0,763310.0,776232.0,789290.0,798611.0,803466.0,806522.0,809509.0,808819.0,802863.0,801928.0,809187.0,825602.0,841558.0,858154.0,873570.0,881554.0,884076.0,883211.0,888896.0,898343.0,908369.0,921489.0,934008.0,946883.0,956993.0,965996.0,976342.0,986692.0,999727.0,1014687.0,1028099.0,1036867.0,1039142.0,1039766.0,1037572.0,1033590.0,1028173.0,1026515.0,1022934.0,1005823.0,979295.0
113507,Arlanza,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,384417.5,385597.5,386260.0,386511.5,385809.5,385556.5,386137.0,387303.5,388759.0,390228.0,392403.0,394287.5,395905.5,397224.5,399140.5,400898.5,401768.0,401710.5,402057.5,403709.5,406878.0,411399.0,417219.5,423706.5,429825.5,435396.0,440371.0,445306.0,450385.0,455857.5,460906.5,464490.5,466182.5,467709.0,470718.5,475603.0,482876.0,491416.0,501003.0,509884.5,517209.5,522241.5,524970.5,525584.5,525013.0,524190.0,523242.0,521697.0,517985.0,513970.5
268396,Parkside,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1505832.0,1490232.5,1476914.0,1470927.0,1470599.0,1476656.0,1483428.5,1491183.0,1497404.0,1503154.0,1510913.0,1516582.0,1522613.0,1528279.5,1537377.5,1542114.5,1538229.5,1526655.0,1519970.5,1524561.5,1535760.5,1548348.5,1560724.5,1574744.0,1585849.5,1595444.5,1606211.5,1622201.5,1643755.0,1668408.0,1686841.0,1694004.0,1689264.5,1686361.5,1689758.0,1699044.5,1714243.0,1736151.5,1762252.0,1780193.0,1788124.0,1783681.0,1770668.5,1746844.5,1719682.0,1696777.0,1678387.5,1659935.0,1631022.0,1602193.5
786333,Telegraph,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1168769.0,1157242.0,1146331.0,1141774.0,1142492.0,1150528.0,1160744.0,1175543.0,1189874.0,1202609.0,1211866.0,1213346.0,1207092.0,1202758.0,1206190.0,1217915.0,1224575.0,1220701.0,1219931.0,1230497.0,1254133.0,1277780.0,1296482.0,1313451.0,1327044.0,1341108.0,1358460.0,1382735.0,1410452.0,1434915.0,1453900.0,1457762.0,1453646.0,1449500.0,1454827.0,1463748.0,1479684.0,1505926.0,1540331.0,1564008.0,1568938.0,1559287.0,1541453.0,1522588.0,1502543.0,1487033.0,1472733.0,1457545.0,1442934.0,1433429.0
807808,North Valley,CA,Oceanside,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,534113.5,534414.0,536343.5,539088.0,541032.0,541985.0,542140.5,542602.5,543282.0,544160.0,546143.5,549275.5,553241.0,557394.5,561570.5,566115.0,568733.0,569974.5,570760.5,574006.5,580119.0,588555.0,599035.5,610115.0,621003.0,630987.5,640365.5,649213.0,658458.0,667932.0,675313.0,679335.0,680870.0,683547.0,689203.0,697558.0,711456.0,729025.5,748672.5,765030.0,776319.5,782382.0,782410.5,777809.0,770331.5,763280.5,757203.0,751266.0,744739.5,740016.0
274256,Lakewood,CA,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1310287.5,1290662.0,1263867.5,1237675.0,1216865.5,1200148.5,1189265.5,1182056.5,1178967.0,1177361.5,1178256.5,1181187.5,1190332.0,1206205.5,1224973.5,1235997.5,1234947.5,1224679.0,1216884.5,1217801.0,1229649.5,1247250.5,1267877.5,1285206.5,1295063.0,1299941.0,1306236.0,1316435.5,1329423.0,1341027.5,1351114.5,1359659.5,1364033.5,1367997.5,1376619.0,1393414.5,1420054.0,1454037.5,1490630.5,1515866.5,1528717.0,1525168.5,1508952.0,1484724.0,1459601.0,1439313.5,1427599.0,1421439.5,1397833.5,1367493.5
275078,Porter Ranch,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,808060.0,801220.5,791727.5,784309.5,780704.5,779539.0,781273.0,786153.0,792920.5,800149.5,806477.5,812794.5,816838.5,819237.5,820392.0,821223.5,820146.0,817088.5,817080.0,822910.0,835023.0,851142.5,870811.0,890632.0,903979.5,910566.0,912122.5,916271.5,923572.0,935848.5,951648.5,965900.0,978152.5,987557.5,999357.5,1013764.5,1032234.0,1052485.0,1074430.0,1093342.0,1109895.5,1120169.0,1125961.5,1125161.0,1120469.5,1115413.5,1110917.5,1104834.0,1093152.0,1076928.0
396556,West Whittier-Los Nietos,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,541516.5,537242.0,531661.5,528462.0,526955.0,526309.5,527804.0,531743.5,538025.5,544690.0,551369.5,557484.5,561051.5,561905.5,561337.0,560594.0,559128.5,557351.5,558638.0,564154.5,572839.5,582755.5,593376.0,604426.0,611318.0,614294.0,613502.0,614249.0,617197.0,622311.0,627807.5,630826.0,632608.5,634962.5,639675.5,645391.0,653017.0,662438.0,673584.0,683503.5,690636.5,695130.0,697742.5,699394.0,700103.0,700338.5,700197.5,698734.0,692682.5,683963.5
36256,San Luis Rey,CA,Oceanside,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,520466.0,520323.0,521701.5,523913.5,525339.0,525955.0,525946.5,526578.0,527356.5,529004.5,531436.0,534787.0,538791.5,542742.0,546720.5,550755.5,553446.0,555333.0,556865.5,560605.0,566654.0,574682.0,584481.5,594641.0,604641.0,614165.5,623718.5,633474.0,643933.5,655058.0,664535.5,671411.0,676427.0,682846.0,691502.0,701879.5,716429.0,734091.5,754026.5,771389.5,784562.5,792456.5,793350.5,788026.0,778932.5,770461.0,763631.0,757330.5,750776.0,746213.5
761968,North Hawthorne,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,576982.0,572095.0,565909.0,561158.0,558778.0,557392.0,559191.0,564171.0,571525.0,579103.0,586684.0,593851.0,598464.0,600953.0,602383.0,603610.0,602618.0,599381.0,599187.0,604935.0,616734.0,629647.0,642392.0,654617.0,661287.0,664051.0,663197.0,666110.0,672166.0,679674.0,687094.0,692158.0,696481.0,701179.0,706585.0,712973.0,720163.0,729031.0,739335.0,749436.0,757918.0,763582.0,766686.0,766446.0,764362.0,761101.0,758679.0,755460.0,747345.0,736116.0
396236,Vineyard,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,412184.5,413488.0,415234.0,416744.5,418003.5,419249.0,420504.0,421444.5,422296.5,423556.0,425861.5,428306.5,431099.5,433767.0,437128.5,440373.0,442316.0,443381.0,444012.5,446216.5,449489.0,454188.0,459888.5,466556.5,473657.5,480540.5,486831.5,492503.5,497866.0,503148.5,508002.0,512020.5,515329.0,518177.0,521486.0,525642.0,532264.5,540710.5,549621.0,556782.5,561841.5,564982.0,565465.0,563453.5,559385.5,555203.5,550866.0,546488.5,541976.0,538593.0
3563,Bay Point,CA,Pittsburg,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,440773.0,440679.0,441522.0,442184.0,442369.0,442904.0,444349.0,446290.0,447578.0,447981.0,449195.0,450229.0,451408.0,451896.0,453034.0,454231.0,454574.0,454073.0,454026.0,455702.0,459079.0,463913.0,470322.0,477522.0,485109.0,492413.0,499326.0,505363.0,510920.0,516045.0,519646.0,520612.0,519750.0,518821.0,519452.0,521390.0,527204.0,536129.0,547331.0,556148.0,561226.0,562454.0,560172.0,555241.0,548211.0,540921.0,533766.0,526764.0,518703.0,511567.0
116646,Mission Hills,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,589622.0,584744.5,578630.5,574195.0,571542.5,570359.0,572072.5,576960.0,584089.5,591481.5,598631.5,605117.0,609672.5,612260.0,614020.0,615313.0,614860.5,612183.5,612063.0,616479.0,625701.0,637059.0,649803.5,662849.0,670958.0,674750.0,674930.5,677212.0,682089.0,689811.0,698708.0,704397.0,708125.0,711153.0,716287.0,722038.0,732091.0,745669.5,762175.5,775172.0,784608.0,789632.0,792196.0,792380.0,791540.0,790168.0,788671.5,785662.0,775430.5,761956.0
275024,Pico-Robertson,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1533273.5,1510265.0,1482214.0,1456880.0,1440556.0,1429275.0,1429565.5,1441026.0,1460943.0,1482233.0,1502727.0,1519569.0,1530875.0,1536290.0,1539320.0,1538445.0,1528885.5,1510656.0,1502565.0,1513548.0,1544354.5,1578784.0,1616307.0,1648657.5,1663773.5,1661603.0,1650053.5,1651529.5,1667429.0,1686619.0,1709237.5,1728029.5,1749815.0,1769911.0,1791400.0,1816996.5,1834621.5,1844451.0,1847266.5,1853671.0,1864890.5,1876718.5,1888887.5,1887867.0,1875441.0,1858939.0,1851367.5,1846317.0,1821773.0,1791258.0
757352,Adams-Normandie,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,710312.0,702297.5,694574.0,688382.5,685132.0,683395.0,687738.5,697272.0,710184.0,722385.0,734435.0,745117.0,752777.0,758230.0,764106.5,769269.0,769421.0,763717.5,762581.0,769687.0,785453.0,802050.5,817383.5,831128.0,835573.0,835136.0,830519.5,833496.5,841316.5,851000.5,862930.0,871605.5,879392.0,884722.5,890505.0,898364.0,907186.5,918047.0,928001.5,934958.0,943242.5,950211.0,958845.0,961799.0,962679.5,962420.5,964527.5,963824.5,949635.0,930250.5
